chatbot-topic,YoshinoriSatoh,11970,aws,https://github.com/YoshinoriSatoh/terraform-aws-chatbot-topic,
chatops,ruebroad,6990,aws,https://github.com/ruebroad/terraform-aws-chatops,"SNS topic and Lambda function for sending messages to MS Teams, AWS Chime or Slack"
cheap-gke,jadenlemmon,19331,google,https://github.com/jadenlemmon/terraform-google-cheap-gke,Quickly deploy a cost optimized 💰 GKE cluster in Google Cloud. 🔥
cheapest-nat-instance,saba-ch,13598,aws,https://github.com/saba-ch/terraform-aws-cheapest-nat-instance,Terraform module which creates cheapest nat instance on aws.
chef-automate,devoptimist,2903,linux,https://github.com/srb3/terraform-linux-chef-automate,
chef-automate,srb3,3918,aws,https://github.com/srb3/terraform-aws-chef-automate,
chef-automate,srb3,3927,linux,https://github.com/srb3/terraform-linux-chef-automate,
chef-automate-populate,devoptimist,3041,linux,https://github.com/srb3/terraform-linux-chef-automate-populate,
chef-automate-populate,srb3,4156,linux,https://github.com/srb3/terraform-linux-chef-automate-populate,
chef-backend,devoptimist,2898,linux,https://github.com/srb3/terraform-linux-chef-backend,
chef-backend,srb3,3928,linux,https://github.com/srb3/terraform-linux-chef-backend,
chef-load,devoptimist,3018,linux,https://github.com/srb3/terraform-linux-chef-load,
chef-load,srb3,3931,linux,https://github.com/srb3/terraform-linux-chef-load,
chef-server,devoptimist,2902,linux,https://github.com/srb3/terraform-linux-chef-server,
chef-server,srb3,3919,aws,https://github.com/srb3/terraform-aws-chef-server,
chef-server,srb3,3929,linux,https://github.com/srb3/terraform-linux-chef-server,
chef-server-populate,devoptimist,3040,linux,https://github.com/srb3/terraform-linux-chef-server-populate,
chef-server-populate,srb3,4286,linux,https://github.com/srb3/terraform-linux-chef-server-populate,
chef-supermarket,devoptimist,2901,linux,https://github.com/srb3/terraform-linux-chef-supermarket,
chef-supermarket,srb3,3932,linux,https://github.com/srb3/terraform-linux-chef-supermarket,
cherno-instance,danCherno,21703,aws,https://github.com/danCherno/terraform-aws-cherno-instance,
chevereto,Dan6erbond,17529,kubernetes,https://github.com/Dan6erbond/terraform-kubernetes-chevereto,
child-account-module,LoreM9,3570,aws,https://github.com/LoreM9/terraform-aws-child-account-module,
child-project,kislerdm,16559,google,https://github.com/kislerdm/terraform-google-child-project,Terraform module to provision a child GCP project managed with CI
chocoserver,gyamada619,1184,aws,https://github.com/gyamada619/terraform-aws-chocoserver,A Terraform module to build a single EC2 instance used for Chocolately.Server.
chucknorris,rocazac1,5123,module,https://github.com/rocazac1/terraform-module-chucknorris,
ci-cd,infrahouse,21603,aws,https://github.com/infrahouse/terraform-aws-ci-cd,"Module that creates roles, state bucket, and dynamodb table for Terraform CI/CD."
ci-cd-system,cn-terraform,3246,aws,https://github.com/cn-terraform/terraform-aws-ci-cd-system," CI-CD System deployed on AWS using Terraform"
ci-intersight-managed-mode,terraform-cisco-modules,9165,intersight,https://github.com/terraform-cisco-modules/terraform-intersight-ci-intersight-managed-mode,Terraform configuration repo to deploy Converged Infrastructure stack in Intersight Managed Mode (IMM)
ci-pipeline,Pruthvi2340,22562,google,https://github.com/Pruthvi2340/terraform-google-ci-pipeline,
ci-serviceaccount,Feleuxens,22444,kubernetes,https://github.com/Feleuxens/terraform-kubernetes-ci-serviceaccount,Terraform module to create a ServiceAccount with admin permissions for CI/CD
cicd,SPHTech-Platform,14830,aws,https://github.com/SPHTech-Platform/terraform-aws-cicd,Terraform Module for Simple CodePipeline with Source + CodeBuild
cicd,SevenPico,17757,aws,https://github.com/SevenPico/terraform-aws-cicd,
cicd,cloudposse,203,aws,https://github.com/cloudposse/terraform-aws-cicd,Terraform Module for CI/CD with AWS Code Pipeline and Code Build
cicd,exnodeshub,22507,aws,https://github.com/exnodeshub/terraform-aws-cicd,
cicd-bootstrap,recarnot,5249,github,https://github.com/recarnot/terraform-github-cicd-bootstrap,Bootstrap for Terraform and GtiHub Actions for CI/CD
cicd-bootstrap-aws,recarnot,5299,github,https://github.com/recarnot/terraform-github-cicd-bootstrap-aws,Bootstrap for Terraform and GtiHub Actions for CI/CD for AWS project
cidr,cloudomat,24384,subnets,https://github.com/cloudomat/terraform-subnets-cidr," A Terraform module for calculating subnet IP address prefixes, forked from https://github.com/hashicorp/terraform-cidr-subnets/commit/52ca061aaea2e8f58c91ac03ca1fae45e44c28bf"
cilium,littlejo,21802,helm,https://github.com/littlejo/terraform-helm-cilium,Install cilium on kubernetes with terraform
cinegy-base,Cinegy,12672,aws,https://github.com/Cinegy/terraform-aws-cinegy-base,Base Terraform modules for re-use in rapid Cinegy cloud deployment projects
cinegy-base-linvm,Cinegy,12696,aws,https://github.com/Cinegy/terraform-aws-cinegy-base-linvm,Linux VM definition in Terraform
cinegy-base-winvm,Cinegy,12698,aws,https://github.com/Cinegy/terraform-aws-cinegy-base-winvm,
cip-infra-modules,Cipherem,19354,aws,https://github.com/Cipherem/terraform-aws-cip-infra-modules,Reusable Infrastructure as Code for Cipherem
ciphereminfra,agnxsh,19310,aws,https://github.com/agnxsh/terraform-aws-ciphereminfra,Reusable Infrastructure as Code for Cipherem
circleci-oidc,solidblocks,17973,google,https://github.com/solidblocks/terraform-google-circleci-oidc,Terraform module to deploy GCP infra necessary for authenticating with GCP using CircleCI OIDC tokens.
circleci-oidc-provider,jaconi-io,23646,aws,https://github.com/jaconi-io/terraform-aws-circleci-oidc-provider,Fully configurable terraform module to access AWS APIs from CircleCI through OpenID Connect.
circleci_oidc,GoCarrot,17232,aws,https://github.com/GoCarrot/terraform-aws-circleci_oidc,A terraform module to create a CircleCI OIDC provider in AWS IAM.
cis,einyx,3238,aws,https://github.com/einyx/terraform-aws-cis,Terraform module to manage CIS Benchmark
cis,terraform-ibm-modules,9245,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-cis,Terraform module to create and work with internet services on IBM Cloud
cis-cloudwatch-monitors,rhythmictech,5391,aws,https://github.com/rhythmictech/terraform-aws-cis-cloudwatch-monitors,Creates CloudWatch metric filters and alerts as required by the CIS AWS Benchmark
cis-landingzone-quickstart,andrecorreaneto,23931,oci,https://github.com/andrecorreaneto/terraform-oci-cis-landingzone-quickstart,Quickstart Terraform configuration for tenancy setup according to CIS OCI Foundations Benchmark.
cis_cloudwatch_controls,cweiblen,24738,aws,https://github.com/cweiblen/terraform-aws-cis_cloudwatch_controls,CIS CloudWatch Controls Terraform Module
cisco-ngfw-vpc,itprosource,12927,aws,https://github.com/itprosource/terraform-aws-cisco-ngfw-vpc,Template which builds a secure AWS VPC environment ready for Cisco NGFW vFTD deployment.. 
cisco8000v,bayupw,15883,equinix,https://github.com/bayupw/terraform-equinix-cisco8000v,Terraform module for deploying Cisco 8000V router in Equinix Fabric
ciscoasav-vm,gehoumi,11247,google,https://github.com/gehoumi/terraform-google-ciscoasav-vm,Terraform module to deploy Cisco ASAv on GCP
ckafka,terraform-tencentcloud-modules,19048,tencentcloud,https://github.com/terraform-tencentcloud-modules/terraform-tencentcloud-ckafka,TencentCloud Ckafka Module for Terraform
clamav,ferozsalam,1786,s3,https://github.com/ferozsalam/terraform-s3-clamav,Terraform module that allows antivirus scanning of S3 buckets on object creation.
claranet-gallery-images,claranet,22085,azapi,https://github.com/claranet/terraform-azapi-claranet-gallery-images,Terraform module to list Claranet's virtual machines golden images
classic-load-balance,aliyun,1005,alicloud,https://github.com/alibabacloud-automation/terraform-alicloud-classic-load-balance,Terraform module which creates classic load balance application architecture on Alibaba Cloud.
classic-load-balancer,infrablocks,646,aws,https://github.com/infrablocks/terraform-aws-classic-load-balancer,A Terraform module for building a classic load balancer in AWS.
clawcluster,KittenKloud,21863,kittenkloud,https://github.com/KittenKloud/terraform-kittenkloud-clawcluster,TF module for kitten Kloud in the k9 clawstack
clb,terraform-tencentcloud-modules,6390,tencentcloud,https://github.com/terraform-tencentcloud-modules/terraform-tencentcloud-clb,
clb-layer4-listener,terraform-tencentcloud-modules,6391,tencentcloud,https://github.com/terraform-tencentcloud-modules/terraform-tencentcloud-clb-layer4-listener,terraform-tencentcloud-clb-listener and terraform-tencentcloud-clb-attachment
clb-layer7-listener,terraform-tencentcloud-modules,6392,tencentcloud,https://github.com/terraform-tencentcloud-modules/terraform-tencentcloud-clb-layer7-listener,
clean-old-ami,giuseppeborgese,2084,aws,https://github.com/giuseppeborgese/terraform-aws-clean-old-ami,Terraform module to delete old AWS AMI/Images
clean-old-ami,schrill,3568,aws,https://github.com/schrill/terraform-aws-clean-old-ami,Terraform module to delete old AWS AMI/Images
clerk,dvargas92495,10532,aws,https://github.com/dvargas92495/terraform-aws-clerk,A terraform module for hooking up your Clerk instance to AWS
clever,dyanca,1408,something,https://github.com/dyanca/terraform-something-clever,
cli,digitickets,4845,aws,https://github.com/digitickets/terraform-aws-cli,"Run the AWS CLI, with the ability to run under an assumed role, to access resources and properties missing from the Terraform AWS Provider."
cli-outputs,matti,772,kontena,https://github.com/matti/terraform-kontena-cli-outputs,
cli-outputs,matti,777,heroku,https://github.com/matti/terraform-heroku-cli-outputs,
cli-provisioner,doximity,10851,aws,https://github.com/doximity/terraform-aws-cli-provisioner,A helper module for running the aws cli from within terraform in a `local-exec` provisioner
clickhouse,terraform-alicloud-modules,12788,alicloud,https://github.com/alibabacloud-automation/terraform-alicloud-clickhouse,Terraform Module for creating ApsaraDB for ClickHouse resources on Alibaba Cloud.
clickhouse,tf-cloud-modules,15080,aiven,https://github.com/tf-cloud-modules/terraform-aiven-clickhouse,Aiven Clickhouse Terraform module
clickhouse-cluster,elestio-examples,24118,elestio,https://github.com/elestio-examples/terraform-elestio-clickhouse-cluster,Terraform module from Elestio to deploy a ClickHouse Cluster with ease
clickhouse-server,4ops,2909,kubernetes,https://github.com/4ops/terraform-kubernetes-clickhouse-server,Terraform module for creating simple ClickHouse server.
clickops-notifier,cloudandthings,12506,aws,https://github.com/cloudandthings/terraform-aws-clickops-notifier,Get notified when actions are taken in the AWS Console.
client,bcgov,10656,keycloak,https://github.com/bcgov/sso-terraform-keycloak-client,
client-tags,shadbury,14782,aws,https://github.com/shadbury/terraform-aws-client-tags,
client-to-site-vpn,terraform-ibm-modules,19446,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-client-to-site-vpn,Creates a client-to-site VPN gateway in a VPC
client-vpn,DNXLabs,5726,aws,https://github.com/DNXLabs/terraform-aws-client-vpn,This terraform module installs a client VPN.
client-vpn,bgillett,10384,aws,https://github.com/bgillett/terraform-aws-client-vpn,Terraform module which creates Client VPN resources on AWS
client-vpn,bigfantech-cloud,19043,aws,https://github.com/bigfantech-cloud/terraform-aws-client-vpn,Terraform module: creates AWS Client VPN
client-vpn,blackbird-cloud,16678,aws,https://github.com/blackbird-cloud/terraform-aws-client-vpn,terraform-aws-client-vpn
client-vpn,boldlink,20651,aws,https://github.com/boldlink/terraform-aws-client-vpn,Terraform registry repository for AWS Client VPN endpoint module
client-vpn,caylent,15147,aws,https://github.com/caylent/terraform-aws-client-vpn,This terraform module installs a client VPN.
client-vpn,clouddrove,9177,aws,https://github.com/clouddrove/terraform-aws-client-vpn,This terraform module is used for create AWS Client VPN service to manage internal AWS resources.
client-vpn,finisterra-io,23721,aws,https://github.com/finisterra-io/terraform-aws-client-vpn,
client-vpn,janschumann,6437,aws,https://github.com/janschumann/terraform-aws-client-vpn,
client-vpn,masterpointio,9193,aws,https://github.com/masterpointio/terraform-aws-client-vpn,This terraform module installs the AWS Client VPN into an account and sets up the VPN Certificates for usage.
client-vpn,mericozkayagan,13439,aws,https://github.com/mericozkayagan/terraform-aws-client-vpn,This terraform module installs a client VPN.
client-vpn-directory-auth,voquis,9527,aws,https://github.com/voquis/terraform-aws-client-vpn-directory-auth,Terraform module for AWS Client VPN that uses AWS managed Microsoft Active Directory
client-vpn-endpoint,alvarodelvalle,8920,aws,https://github.com/alvarodelvalle/terraform-aws-client-vpn-endpoint,Authorize a client VPN in a VPC
client-vpn-endpoint,fivexl,10386,aws,https://github.com/fivexl/terraform-aws-client-vpn-endpoint,AWS Client VPN endpoint
client-vpn-endpoint,justindotcloud,12152,aws,https://github.com/justindotcloud/terraform-aws-client-vpn-endpoint,Terraform module which creates a Client VPN endpoint on AWS
client-vpn-federated,rhythmictech,6522,aws,https://github.com/rhythmictech/terraform-aws-client-vpn-federated,Sets up a SAML federated AWS Client VPN
client-vpn-federated-authentication,mhmdio,8143,aws,https://github.com/mhmdio/terraform-aws-client-vpn-federated-authentication,Terraform module for AWS Client VPN Deployment with federated-authentication
client-vpn-multiple-users,eanselmi,24098,aws,https://github.com/eanselmi/terraform-aws-client-vpn-multiple-users,Terraform module to deploy AWS client vpn and manage multiple users with cetificates
client-vpn-tls-file,mhmdio,7638,aws,https://github.com/mhmdio/terraform-aws-client-vpn-tls-file,
clis,cloud-native-toolkit,12673,util,https://github.com/cloud-native-toolkit/terraform-util-clis,Module to install missing clis into a local bin directory
clone-virtual-machine,bootlabstech,24661,azurerm,https://github.com/bootlabstech/terraform-azurerm-clone-virtual-machine,
cloud,andreygubarev,24875,aws,https://github.com/andreygubarev/terraform-aws-cloud,Collecton of Terraform modules for deploying AWS resources
cloud,aws-ia,12246,elastic,https://github.com/aws-ia/terraform-elastic-cloud," Terraform module automates Elastic Cloud deployment and optional data migration to the AWS Cloud."
cloud,dasmeta,17324,tfe,https://github.com/dasmeta/terraform-tfe-cloud,Automatically create terraform module from yamls and push workspaces into Terraform Cloud
cloud,iitsDelbruegger,8917,otc,https://github.com/iitsDelbruegger/terraform-otc-cloud,
cloud,streamnative,9324,aws,https://github.com/streamnative/terraform-aws-cloud,Terraform modules for provisioning StreamNative Cloud on aws cloud
cloud-NAT,bootlabstech,13968,google,https://github.com/bootlabstech/terraform-google-cloud-nat,
cloud-apic-tenant,rjohnston6,13849,aci,https://github.com/rjohnston6/terraform-aci-cloud-apic-tenant,Terraform module to manage Cisco Cloud ACI Tenants
cloud-armor,GoogleCloudPlatform,17356,google,https://github.com/GoogleCloudPlatform/terraform-google-cloud-armor,Deploy Cloud Armor security policy
cloud-armour,JamesWoolfenden,21488,gcp,https://github.com/JamesWoolfenden/terraform-gcp-cloud-armour,
cloud-bootstrap,bayudwiyansatria,11169,kubernetes,https://github.com/bayudwiyansatria/terraform-kubernetes-cloud-bootstrap,Terraform module to install Kubernetes stack on cloud or self-hosted on-premise infrastructures such as Bare Metal or Virtual Machine in various Hypervisors.
cloud-build,tomarv2,12439,google,https://github.com/tomarv2/terraform-google-cloud-build,Terraform module for Google Cloud Build
cloud-build-gen-2,kasna-cloud,21624,google,https://github.com/kasna-cloud/terraform-google-cloud-build-gen-2,A Terraform Module to simplify the connection of GitHub and GitLab repositories to Cloud Build using Cloud Build Gen 2 Terraform resources
cloud-build-slack-notifier,simplifi,9474,google,https://github.com/simplifi/terraform-google-cloud-build-slack-notifier,Terraform Module to add Slack notifications to Cloud Build
cloud-carbon-footprint-export,IAmFrench,18441,google,https://github.com/IAmFrench/terraform-google-cloud-carbon-footprint-export,Terraform Module for Google Cloud Carbon Footprint export to BigQuery.
cloud-composer,bootlabstech,12896,google,https://github.com/bootlabstech/terraform-google-cloud-composer,
cloud-config,4ops,3914,null,https://github.com/4ops/terraform-null-cloud-config,Cloud config generator
cloud-config,terraform-alicloud-modules,12809,alicloud,https://github.com/alibabacloud-automation/terraform-alicloud-cloud-config,Terraform Module for creating Cloud Config resources on Alibaba Cloud.
cloud-config-tool,4ops,3861,template,https://github.com/4ops/terraform-template-cloud-config-tool,Cloud config helper Terraform module
cloud-connector-modules,zscaler,16997,aws,https://github.com/zscaler/terraform-aws-cloud-connector-modules,Terraform Modules for Zscaler Cloud Connector on AWS
cloud-connector-modules,zscaler,16998,azurerm,https://github.com/zscaler/terraform-azurerm-cloud-connector-modules,Terraform Modules for Zscaler Cloud Connector on Azure
cloud-connector-modules,zscaler,21619,gcp,https://github.com/zscaler/terraform-gcp-cloud-connector-modules,Terraform Modules for Zscaler Cloud Connector on GCP
cloud-datastore,terraform-google-modules,1620,google,https://github.com/terraform-google-modules/terraform-google-cloud-datastore,Manages Datastore
cloud-deploy,GoogleCloudPlatform,19021,google,https://github.com/GoogleCloudPlatform/terraform-google-cloud-deploy,Create Cloud Deploy pipelines and targets
cloud-deploy,bootlabstech,20590,google,https://github.com/bootlabstech/terraform-google-cloud-deploy,
cloud-dns,terraform-google-modules,2616,google,https://github.com/terraform-google-modules/terraform-google-cloud-dns,Creates and manages Cloud DNS public or private zones and their records
cloud-firewall,deff-dev,22547,timeweb,https://github.com/deff-dev/terraform-timeweb-cloud-firewall,Terraform module which creates firewall on TimeWeb Cloud
cloud-firewall,terraform-alicloud-modules,12790,alicloud,https://github.com/alibabacloud-automation/terraform-alicloud-cloud-firewall,Terraform Module for creating Cloud Firewall resources on Alibaba Cloud.
cloud-function,Karthik-13,2596,google,https://github.com/Karthik-13/terraform-google-cloud-function,Terraform module for creating a Cloud Function with HTTP trigger in GCP
cloud-function,bootlabstech,12449,google,https://github.com/bootlabstech/terraform-google-cloud-function,Terraform module for creating a google cloud function
cloud-function,fuzzylabs,2961,google,https://github.com/fuzzylabs/terraform-google-cloud-function,An opinionated Terraform Module provisioning a Google Cloud Function
cloud-function,mineiros-io,11368,google,https://github.com/mineiros-io/terraform-google-cloud-function,"A Terraform module to deploy and manage serverless, scalable, pay-as-you-go Cloud Function to run your code with zero server management on Google Cloud Platform (GCP) https://cloud.google.com/functions"
cloud-function,siddharthmishra01,5436,google,https://github.com/siddharthmishra01/terraform-google-cloud-function,Terraform module for creating a Cloud Function with HTTP trigger in GCP
cloud-function-2nd-gen,Polite-Code,15657,google,https://github.com/Polite-Code/terraform-google-cloud-function-2nd-gen,GCP Cloud Function 2nd gen without having to specify GCS bucket etc.
cloud-function-iam,mineiros-io,11369,google,https://github.com/mineiros-io/terraform-google-cloud-function-iam,A Terraform module to manage Identity and Access Management (IAM) for Cloud Functions in Google Cloud https://cloud.google.com/functions
cloud-function-iam-member,bootlabstech,20663,google,https://github.com/bootlabstech/terraform-google-cloud-function-iam-member,creates a GCP cloud function iam member
cloud-function_pubsub_to_bq,AckeeCZ,10705,gcp,https://github.com/AckeeCZ/terraform-gcp-cloud-function_pubsub_to_bq,Cloud function subscribes itself to given topic and inserts each message to BigQuery table.
cloud-functions,GoogleCloudPlatform,17764,google,https://github.com/GoogleCloudPlatform/terraform-google-cloud-functions,Deploys Cloud Functions (Gen 2)
cloud-iam,data-platform-hq,17447,google,https://github.com/data-platform-hq/terraform-google-cloud-iam,Terraform module for managing Google Cloud Identity and Access Management
cloud-ids,GoogleCloudPlatform,19020,google,https://github.com/GoogleCloudPlatform/terraform-google-cloud-ids,Deploys a Cloud IDS instance and associated resources.
cloud-infrastructure-automation,cloudposse,6647,tfe,https://github.com/cloudposse-archives/terraform-tfe-cloud-infrastructure-automation,Terraform Enterprise/Cloud Infrastructure Automation
cloud-infrastructure-automation,cloudposse,7046,spacelift,https://github.com/cloudposse/terraform-spacelift-cloud-infrastructure-automation,Terraform module to provision Spacelift resources for cloud infrastructure automation
cloud-init,infrahouse,20616,aws,https://github.com/infrahouse/terraform-aws-cloud-init,Module that creates an cloud init configuration for an InfraHouse EC2 instance.
cloud-init-vm,sdhibit,7189,proxmox,https://github.com/sdhibit/terraform-proxmox-cloud-init-vm,Terraform module that creates a cloud-init enabled VM in Proxmox.
cloud-modules,fortinetdev,21637,aws,https://github.com/fortinetdev/terraform-aws-cloud-modules,
cloud-monitoring,cloud-native-toolkit,12769,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-toolkit-cloud-monitoring,Terraform module to provision an IBM Cloud Monitoring instance in an IBM Cloud account
cloud-monitoring-bind,cloud-native-toolkit,12839,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-toolkit-cloud-monitoring-bind,Module to bind an existing IBM Cloud Monitoring instance to an existing kubernetes cluster
cloud-mysql,garbetjie,6130,google,https://github.com/garbetjie/terraform-google-cloud-mysql,Terraform module used to easily create a Google Cloud MySQL instance.
cloud-nat,goquovn,15402,gcp,https://github.com/goquovn/terraform-gcp-cloud-nat,
cloud-nat,terraform-google-modules,2418,google,https://github.com/terraform-google-modules/terraform-google-cloud-nat,Creates and configures Cloud NAT
cloud-network-module,elvinlari,16502,gcp,https://github.com/elvinlari/terraform-gcp-cloud-network-module,A Terraform module that makes it easy to set up a new VPC Network in Google Cloud Platform.
cloud-nodes,matti,792,kontena,https://github.com/matti/terraform-kontena-cloud-nodes,
cloud-operations,terraform-google-modules,6086,google,https://github.com/terraform-google-modules/terraform-google-cloud-operations,Manages Google Cloud's operations suite (Cloud Logging and Cloud Monitoring)
cloud-operator,cloud-native-toolkit,14555,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-toolkit-cloud-operator,Terraform module to install the IBM Cloud Operator in a cluster
cloud-platform,matti,797,kontena,https://github.com/matti/terraform-kontena-cloud-platform,
cloud-policies,artefactory,21169,google,https://github.com/artefactory/terraform-google-cloud-policies,
cloud-private-link-aws,math280h,12965,elastic,https://github.com/math280h/terraform-elastic-cloud-private-link-aws,Terraform module for Elastic Cloud deployments using AWS PrivateLink
cloud-project,amancevice,1198,google,https://github.com/amancevice/terraform-google-cloud-project,Terraform configuration for generic Google Cloud Project
cloud-remote-backend,alexanderartamonov,11974,alibaba,https://github.com/alexanderartamonov/terraform-alibaba-cloud-remote-backend,Terraform module to deploy a remote backend storage for Alibaba Cloud terraform-alicloud-remote-backend  A terraform module to set up remote state management with OSS backend for your account. It creates an encrypted OSS bucket to store state files and a OTS table for state locking and consistency checking.
cloud-resume-challenge,jaredready,15735,aws,https://github.com/jaredready/terraform-aws-cloud-resume-challenge,
cloud-router,mineiros-io,11370,google,https://github.com/mineiros-io/terraform-google-cloud-router,A Terraform module to create and manage a Cloud Router that used the Border Gateway Protocol (BGP) in Google Cloud https://cloud.google.com/network-connectivity/docs/router
cloud-router,terraform-google-modules,4132,google,https://github.com/terraform-google-modules/terraform-google-cloud-router,Manages a Cloud Router on Google Cloud
cloud-router-module,PacketFabric,19009,connectivity,https://github.com/PacketFabric/terraform-connectivity-cloud-router-module,
cloud-router-module,elvinlari,16501,gcp,https://github.com/elvinlari/terraform-gcp-cloud-router-module,A Terraform module that makes it easy to set up a new Router and NAT Gateway in Google Cloud Platform.
cloud-router-nia,PacketFabric,19010,connectivity,https://github.com/PacketFabric/terraform-connectivity-cloud-router-nia,
cloud-run,GoogleCloudPlatform,9476,google,https://github.com/GoogleCloudPlatform/terraform-google-cloud-run,"Deploys apps to Cloud Run, along with option to map custom domain"
cloud-run,ayushmjain,21705,ayushmjain,https://github.com/ayushmjain/terraform-ayushmjain-cloud-run,Cloud run module
cloud-run,enderstorm,17928,google,https://github.com/enderstorm/terraform-google-cloud-run,Terraform module to simplify the creation & management of Cloud Run services on GCP.
cloud-run,garbetjie,5804,google,https://github.com/garbetjie/terraform-google-cloud-run,Terraform module to simplify the creation & management of Cloud Run services on GCP.
cloud-run,mineiros-io,11371,google,https://github.com/mineiros-io/terraform-google-cloud-run,"A Terraform module to deploy and manage highly scalable, containerized applications in Google Cloud Run, a fully managed serverless platform in Google Cloud https://cloud.google.com/run"
cloud-run,mplibunao,16647,google,https://github.com/mplibunao/terraform-google-cloud-run,"Terraform Module for deploying apps to Cloud Run, along with option to map custom domain"
cloud-run,simplycubed,11642,google,https://github.com/simplycubed/terraform-google-cloud-run,Terraform module to simplify the creation & management of Cloud Run services on GCP.
cloud-run-api,graphnode-technologies,10341,gcp,https://github.com/graphnode-technologies/terraform-gcp-cloud-run-api,Create an easy Cloud Run API and keep it warm using Scheduler
cloud-run-cicd-updates,simplycubed,11708,google,https://github.com/simplycubed/terraform-google-cloud-run-cicd-updates,
cloud-run-iam,mineiros-io,11372,google,https://github.com/mineiros-io/terraform-google-cloud-run-iam,A Terraform module to manage Identity and Access Management (IAM) for Google Cloud Run applications on Cloud Platform (GCP) https://cloud.google.com/run
cloud-run-latest,glasnt,17488,google,https://github.com/glasnt/terraform-google-cloud-run-latest,"Deploy a Cloud Run service with always the ""latest"" tag."
cloud-run-vault,nicholasjackson,17661,gcp,https://github.com/nicholasjackson/terraform-gcp-cloud-run-vault,Terraform module to run HashiCorp Vault on Google Cloud Run
cloud-run_pubsub_to_bq,AckeeCZ,13044,gcp,https://github.com/AckeeCZ/terraform-gcp-cloud-run_pubsub_to_bq,Cloud Run subscribes itself to given topic and inserts each message to BigQuery table.
cloud-scanner,deepfence,14703,aws,https://github.com/deepfence/terraform-aws-cloud-scanner,"Deepfence Cloud Scanner runs in your cloud environment, gathering inventory and compliance information for the assets deployed in that environment. It submits that information to your Deepfence ThreatMapper or ThreatStryker Management Console"
cloud-scanner,deepfence,14888,azure,https://github.com/deepfence/terraform-azure-cloud-scanner,"Deepfence Cloud Scanner runs in your cloud environment, gathering inventory and compliance information for the assets deployed in that environment. It submits that information to your Deepfence ThreatMapper or ThreatStryker Management Console"
cloud-scanner,deepfence,14889,gcp,https://github.com/deepfence/terraform-gcp-cloud-scanner,"Deepfence Cloud Scanner runs in your cloud environment, gathering inventory and compliance information for the assets deployed in that environment. It submits that information to your Deepfence ThreatMapper or ThreatStryker Management Console"
cloud-scheduler-job,blackbird-cloud,18829,google,https://github.com/blackbird-cloud/terraform-google-cloud-scheduler-job,terraform-google-cloud-scheduler
cloud-server,alexraskin,16012,hetzner,https://github.com/alexraskin/terraform-hetzner-cloud-server,Creates Hetzer Cloud Server Infrastructure
cloud-server,deff-dev,20718,timeweb,https://github.com/deff-dev/terraform-timeweb-cloud-server,Terraform module which creates server on TimeWeb Cloud
cloud-source-repositories,bootlabstech,14022,google,https://github.com/bootlabstech/terraform-google-cloud-source-repositories,
cloud-spanner,GoogleCloudPlatform,22433,google,https://github.com/GoogleCloudPlatform/terraform-google-cloud-spanner,Deploy Spanner
cloud-spanner,bootlabstech,13855,google,https://github.com/bootlabstech/terraform-google-cloud-spanner,
cloud-sql,FFerrinho,21348,google,https://github.com/FFerrinho/terraform-google-cloud-sql,A Terraform module to manage Cloud SQL deployments.
cloud-sql,data-platform-hq,17448,google,https://github.com/data-platform-hq/terraform-google-cloud-sql,Terraform module for managing Google Cloud SQL
cloud-sql,mineiros-io,11373,google,https://github.com/mineiros-io/terraform-google-cloud-sql,"A Terraform module to deploy and manage Google Cloud SQL, a fully managed, relational database service for MySQL, PostgreSQL, and SQL Server in Google Cloud https://cloud.google.com/cloudsql"
cloud-sql,snowplow-devops,10058,google,https://github.com/snowplow-devops/terraform-google-cloud-sql,
cloud-sql-pgbouncer,christippett,5177,google,https://github.com/christippett/terraform-google-cloud-sql-pgbouncer,Automatically configure and deploy PgBouncer on Google Cloud with this Terraform module
cloud-sql-pgbouncer,drekthral,16514,google,https://github.com/drekthral/terraform-google-cloud-sql-pgbouncer,Automatically configure and deploy PgBouncer on Google Cloud with this Terraform module
cloud-sql-saver,mscribellito,11188,google,https://github.com/mscribellito/terraform-google-cloud-sql-saver,Terraform module to simplify cost savings of Cloud SQL instances on GCP.
cloud-sql-shutdown-scheduler,jrudio,21277,google,https://github.com/jrudio/terraform-google-cloud-sql-shutdown-scheduler,Terraform module to turn on or off your Cloud SQL instance on a schedule for non-critical workloads saving money on unnecessary uptime
cloud-sql-user,AckeeCZ,16700,gcp,https://github.com/AckeeCZ/terraform-gcp-cloud-sql-user,Terraform module for setting up users in GCP Cloud SQL for Postgresql
cloud-sso,terraform-alicloud-modules,11246,alicloud,https://github.com/alibabacloud-automation/terraform-alicloud-cloud-sso,Terraform module which creates and sets the cloud sso resources on Alibaba Cloud.
cloud-storage,aidenabled,11471,google,https://github.com/aidenabled/terraform-google-cloud-storage,
cloud-storage,chriskasparmayo,3346,google,https://github.com/chriskasparmayo/terraform-google-cloud-storage,"This module makes it easy to create one or more GCS buckets, and assign basic permissions on them to arbitrary users."
